trial,true_label,theta_alpha
1,1,3.5400284182672475
2,0,0.6776895072395284
3,2,0.94904644168878
4,3,0.6030409460140178
5,3,0.8217630956327723
6,1,0.30493646767055954
7,2,0.8775618571530494
8,0,0.49431623688514587
9,3,0.7035868111197675
10,1,0.33966284348914644
11,0,0.3341807843383058
12,2,0.3084311451894674
13,0,0.48505512758901026
14,1,0.6604713674441244
15,2,0.5048879319797264
16,3,0.69075820941036
17,3,0.32295210180811834
18,1,0.4113671013353309
19,0,0.7085413525477919
20,2,1.0841347401233885
21,2,0.5010356308399186
22,3,0.5176485166350852
23,1,0.7431916953223985
24,0,1.4530979872404803
25,1,0.4160734907181638
26,0,1.9457266829428026
27,3,0.4045543403967712
28,2,0.7501789098581567
29,2,1.5739817440049617
30,3,1.3473630319871754
31,0,0.7344117327067387
32,1,0.800059968940077
33,3,0.7056687120319513
34,1,0.29632539460736557
35,2,0.9595250963594697
36,0,0.7462571585134057
37,0,0.4267988271017296
38,3,0.21215174365774023
39,1,1.1566085822946637
40,2,0.3410159612135222
41,2,0.6264750838860745
42,3,0.8857949476946981
43,0,0.7398793972958735
44,1,1.1251709269107746
45,0,0.3681582613141995
46,3,0.8463391485412102
47,2,0.9919822573880731
48,1,0.5277921682127168
49,3,0.4451533337733316
50,2,0.7924075869524825
51,1,1.2504071754051715
52,0,0.9943661205702122
53,1,0.6640593261224159
54,2,0.9283408872852514
55,3,1.2231670354451303
56,0,0.3942043374326369
57,0,0.3137698624948649
58,3,0.2707338243593893
59,2,0.8106773308962294
60,1,2.4074947004888707
61,0,0.911269735555016
62,1,0.42123757166047576
63,2,0.16166323961369655
64,3,0.80928925942064
65,0,0.27201555352563983
66,2,1.0777613052150499
67,1,0.5966049523617835
68,3,1.0031163334648219
69,1,0.5135173384520285
70,3,0.5302433605215434
71,2,0.6847374532497063
72,0,0.5929941094121586
73,0,2.381590926100692
74,2,0.698542850188161
75,1,0.39297006633100656
76,3,0.3540697544493947
77,2,0.41486050103822447
78,1,0.40108229019329983
79,0,0.9897137076353383
80,3,1.933478173010916
81,3,1.3184759145282865
82,1,0.6732479462536168
83,0,0.4281648180777492
84,2,0.693937438799548
85,0,0.5741399013140459
86,1,0.3439366351879406
87,2,0.45199419197327306
88,3,0.5826586589280398
89,1,0.3181327065612714
90,3,0.8117686257515442
91,0,0.7605637798056831
92,2,0.7911290268450641
93,2,0.9896615477508122
94,0,0.4874142309387853
95,1,1.0065586816126466
96,3,0.2551205445038658
97,1,0.3264113785264244
98,3,0.6656951364445923
99,0,0.3252707860183071
100,2,0.41311621722482855
101,0,1.254714921127289
102,3,1.907240534876615
103,1,1.270494025832111
104,2,0.7896213563860482
105,2,0.49679094824216136
106,0,0.23355950297580946
107,1,0.3741901431695681
108,3,0.9635048968623757
109,0,0.7114753332620383
110,1,0.3396719588762061
111,3,0.5793185736896646
112,2,0.9699039142012867
113,1,0.21166277161175648
114,2,1.4582168485902096
115,0,0.8552787257307017
116,3,0.6310602280430326
117,1,0.40561001242183314
118,2,0.36025948506501526
119,0,0.2632896257392116
120,3,0.3730241176181948
121,0,0.28694793733583773
122,1,0.2129525097071415
123,3,0.4075491438429395
124,2,0.8017945847564893
125,3,0.2527713230216188
126,1,2.55451417906172
127,2,0.4670749044016687
128,0,0.9038705804018803
129,2,0.6724645195916347
130,3,0.5283128411418297
131,0,0.3205421633059474
132,1,0.3314160444178598
133,0,0.22475357184711467
134,2,0.47807999072077967
135,1,0.5170812221193843
136,3,1.2803366569214
137,2,0.5610919985328011
138,1,1.3638531776050118
139,0,0.9248817505725716
140,3,0.7573486928369447
141,2,0.33242076334058906
142,0,0.323668014446372
143,1,1.092862343520588
144,3,0.20621277078134653
145,1,0.8953685506151857
146,3,0.3437413949363916
147,0,0.711918672009572
148,2,0.8011862792290926
149,2,0.6132880807010801
150,3,0.5096686407033655
151,0,0.49661860599534946
152,1,0.47827151060027984
153,3,0.3737415251212344
154,1,0.6225325630131044
155,2,0.48418006292101023
156,0,0.9753932019375794
157,1,0.4124430752092252
158,3,0.4282506991943403
159,0,0.22361946409341157
160,2,0.8004468252405446
